District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Pudukkottai,2019-02,1831.6,457.9,274.74,183.16,366.32,366.32,183.16
Pudukkottai,2019-03,2338.38,584.59,350.76,233.84,467.68,467.68,233.84
Pudukkottai,2019-04,1550.37,387.59,232.56,155.04,310.07,310.07,155.04
Pudukkottai,2019-05,2617.23,654.31,392.58,261.72,523.45,523.45,261.72
Pudukkottai,2019-06,1783.8,445.95,267.57,178.38,356.76,356.76,178.38
Pudukkottai,2019-07,2347.92,586.98,352.19,234.79,469.58,469.58,234.79
Pudukkottai,2019-08,1729.45,432.36,259.42,172.95,345.89,345.89,172.95
Pudukkottai,2019-09,1622.93,405.73,243.44,162.29,324.59,324.59,162.29
Pudukkottai,2019-10,2954.77,738.69,443.22,295.48,590.95,590.95,295.48
Pudukkottai,2019-11,1978.89,494.72,296.83,197.89,395.78,395.78,197.89
Pudukkottai,2019-12,2510.83,627.71,376.62,251.08,502.17,502.17,251.08
Pudukkottai,2020-01,1435.31,358.83,215.3,143.53,287.06,287.06,143.53
Pudukkottai,2020-02,1457.68,364.42,218.65,145.77,291.54,291.54,145.77
Pudukkottai,2020-03,1640.36,410.09,246.05,164.04,328.07,328.07,164.04
Pudukkottai,2020-04,1575.66,393.92,236.35,157.57,315.13,315.13,157.57
Pudukkottai,2020-05,2377.1,594.28,356.57,237.71,475.42,475.42,237.71
Pudukkottai,2020-06,1831.43,457.86,274.71,183.14,366.29,366.29,183.14
Pudukkottai,2020-07,2363.05,590.76,354.46,236.31,472.61,472.61,236.31
Pudukkottai,2020-08,1509.79,377.45,226.47,150.98,301.96,301.96,150.98
Pudukkottai,2020-09,2537.41,634.35,380.61,253.74,507.48,507.48,253.74
Pudukkottai,2020-10,2367.02,591.76,355.05,236.7,473.4,473.4,236.7
Pudukkottai,2020-11,2793.91,698.48,419.09,279.39,558.78,558.78,279.39
Pudukkottai,2020-12,2087.2,521.8,313.08,208.72,417.44,417.44,208.72
Pudukkottai,2021-01,2427.66,606.91,364.15,242.77,485.53,485.53,242.77
Pudukkottai,2021-02,1911.88,477.97,286.78,191.19,382.38,382.38,191.19
Pudukkottai,2021-03,2767.31,691.83,415.1,276.73,553.46,553.46,276.73
Pudukkottai,2021-04,2182.64,545.66,327.4,218.26,436.53,436.53,218.26
Pudukkottai,2021-05,2660.52,665.13,399.08,266.05,532.1,532.1,266.05
Pudukkottai,2021-06,1849.0,462.25,277.35,184.9,369.8,369.8,184.9
Pudukkottai,2021-07,1924.21,481.05,288.63,192.42,384.84,384.84,192.42
Pudukkottai,2021-08,2557.99,639.5,383.7,255.8,511.6,511.6,255.8
Pudukkottai,2021-09,2381.22,595.3,357.18,238.12,476.24,476.24,238.12
Pudukkottai,2021-10,3346.31,836.58,501.95,334.63,669.26,669.26,334.63
Pudukkottai,2021-11,3121.56,780.39,468.23,312.16,624.31,624.31,312.16
Pudukkottai,2021-12,1697.52,424.38,254.63,169.75,339.5,339.5,169.75
Pudukkottai,2022-01,2257.64,564.41,338.65,225.76,451.53,451.53,225.76
Pudukkottai,2022-02,1834.85,458.71,275.23,183.48,366.97,366.97,183.48
Pudukkottai,2022-03,2670.34,667.59,400.55,267.03,534.07,534.07,267.03
Pudukkottai,2022-04,2723.69,680.92,408.55,272.37,544.74,544.74,272.37
Pudukkottai,2022-05,2393.68,598.42,359.05,239.37,478.74,478.74,239.37
Pudukkottai,2022-06,1375.58,343.9,206.34,137.56,275.12,275.12,137.56
Pudukkottai,2022-07,2533.63,633.41,380.04,253.36,506.73,506.73,253.36
Pudukkottai,2022-08,1498.52,374.63,224.78,149.85,299.7,299.7,149.85
Pudukkottai,2022-09,2098.74,524.68,314.81,209.87,419.75,419.75,209.87
Pudukkottai,2022-10,3153.84,788.46,473.08,315.38,630.77,630.77,315.38
Pudukkottai,2022-11,3257.15,814.29,488.57,325.71,651.43,651.43,325.71
Pudukkottai,2022-12,2139.64,534.91,320.95,213.96,427.93,427.93,213.96
Pudukkottai,2023-01,1763.97,440.99,264.6,176.4,352.79,352.79,176.4
Pudukkottai,2023-02,1766.25,441.56,264.94,176.62,353.25,353.25,176.62
Pudukkottai,2023-03,1568.81,392.2,235.32,156.88,313.76,313.76,156.88
Pudukkottai,2023-04,1447.07,361.77,217.06,144.71,289.41,289.41,144.71
Pudukkottai,2023-05,1951.22,487.81,292.68,195.12,390.24,390.24,195.12
Pudukkottai,2023-06,1318.84,329.71,197.83,131.88,263.77,263.77,131.88
Pudukkottai,2023-07,2204.75,551.19,330.71,220.47,440.95,440.95,220.47
Pudukkottai,2023-08,2373.66,593.41,356.05,237.37,474.73,474.73,237.37
Pudukkottai,2023-09,1524.88,381.22,228.73,152.49,304.98,304.98,152.49
Pudukkottai,2023-10,2624.42,656.1,393.66,262.44,524.88,524.88,262.44
Pudukkottai,2023-11,2253.45,563.36,338.02,225.34,450.69,450.69,225.34
Pudukkottai,2023-12,1793.0,448.25,268.95,179.3,358.6,358.6,179.3
Pudukkottai,2024-01,2644.49,661.12,396.67,264.45,528.9,528.9,264.45
Pudukkottai,2024-02,2590.97,647.74,388.65,259.1,518.19,518.19,259.1
Pudukkottai,2024-03,2027.32,506.83,304.1,202.73,405.46,405.46,202.73
Pudukkottai,2024-04,1627.86,406.96,244.18,162.79,325.57,325.57,162.79
Pudukkottai,2024-05,1457.96,364.49,218.69,145.8,291.59,291.59,145.8
Pudukkottai,2024-06,1509.95,377.49,226.49,150.99,301.99,301.99,150.99
Pudukkottai,2024-07,2552.28,638.07,382.84,255.23,510.46,510.46,255.23
Pudukkottai,2024-08,2213.17,553.29,331.98,221.32,442.63,442.63,221.32
Pudukkottai,2024-09,1588.32,397.08,238.25,158.83,317.66,317.66,158.83
Pudukkottai,2024-10,2021.92,505.48,303.29,202.19,404.38,404.38,202.19
Pudukkottai,2024-11,2650.22,662.56,397.53,265.02,530.04,530.04,265.02
Pudukkottai,2024-12,2038.83,509.71,305.82,203.88,407.77,407.77,203.88
Ramanathapuram,2018-01,1408.77,352.19,211.32,140.88,281.75,281.75,140.88
Ramanathapuram,2018-02,1266.62,316.65,189.99,126.66,253.32,253.32,126.66
Ramanathapuram,2018-03,1654.11,413.53,248.12,165.41,330.82,330.82,165.41
Ramanathapuram,2018-04,1819.21,454.8,272.88,181.92,363.84,363.84,181.92
Ramanathapuram,2018-05,1792.5,448.12,268.87,179.25,358.5,358.5,179.25
Ramanathapuram,2018-06,1346.4,336.6,201.96,134.64,269.28,269.28,134.64
Ramanathapuram,2018-07,1056.86,264.22,158.53,105.69,211.37,211.37,105.69
Ramanathapuram,2018-08,1202.35,300.59,180.35,120.23,240.47,240.47,120.23
Ramanathapuram,2018-09,1412.69,353.17,211.9,141.27,282.54,282.54,141.27
Ramanathapuram,2018-10,1490.22,372.56,223.53,149.02,298.04,298.04,149.02
Ramanathapuram,2018-11,2598.19,649.55,389.73,259.82,519.64,519.64,259.82
Ramanathapuram,2018-12,1740.89,435.22,261.13,174.09,348.18,348.18,174.09
Ramanathapuram,2019-01,1565.23,391.31,234.78,156.52,313.05,313.05,156.52
Ramanathapuram,2019-02,1292.89,323.22,193.93,129.29,258.58,258.58,129.29
Ramanathapuram,2019-03,2151.85,537.96,322.78,215.18,430.37,430.37,215.18
Ramanathapuram,2019-04,1508.62,377.15,226.29,150.86,301.72,301.72,150.86
Ramanathapuram,2019-05,1657.73,414.43,248.66,165.77,331.55,331.55,165.77
Ramanathapuram,2019-06,1848.87,462.22,277.33,184.89,369.77,369.77,184.89
Ramanathapuram,2019-07,1981.28,495.32,297.19,198.13,396.26,396.26,198.13
Ramanathapuram,2019-08,2088.04,522.01,313.21,208.8,417.61,417.61,208.8
Ramanathapuram,2019-09,1845.9,461.47,276.88,184.59,369.18,369.18,184.59
Ramanathapuram,2019-10,1986.91,496.73,298.04,198.69,397.38,397.38,198.69
Ramanathapuram,2019-11,1496.91,374.23,224.54,149.69,299.38,299.38,149.69
Ramanathapuram,2019-12,1749.36,437.34,262.4,174.94,349.87,349.87,174.94
Ramanathapuram,2020-01,2214.99,553.75,332.25,221.5,443.0,443.0,221.5
Ramanathapuram,2020-02,1545.63,386.41,231.84,154.56,309.13,309.13,154.56
Ramanathapuram,2020-03,2129.8,532.45,319.47,212.98,425.96,425.96,212.98
Ramanathapuram,2020-04,1208.58,302.14,181.29,120.86,241.72,241.72,120.86
Ramanathapuram,2020-05,1479.5,369.88,221.93,147.95,295.9,295.9,147.95
Ramanathapuram,2020-06,1550.38,387.59,232.56,155.04,310.08,310.08,155.04
Ramanathapuram,2020-07,1157.27,289.32,173.59,115.73,231.45,231.45,115.73
Ramanathapuram,2020-08,1556.89,389.22,233.53,155.69,311.38,311.38,155.69
Ramanathapuram,2020-09,1230.03,307.51,184.5,123.0,246.01,246.01,123.0
Ramanathapuram,2020-10,1466.18,366.55,219.93,146.62,293.24,293.24,146.62
Ramanathapuram,2020-11,2202.46,550.62,330.37,220.25,440.49,440.49,220.25
Ramanathapuram,2020-12,1381.26,345.31,207.19,138.13,276.25,276.25,138.13
Ramanathapuram,2021-01,2354.54,588.63,353.18,235.45,470.91,470.91,235.45
Ramanathapuram,2021-02,1710.35,427.59,256.55,171.03,342.07,342.07,171.03
Ramanathapuram,2021-03,1872.24,468.06,280.84,187.22,374.45,374.45,187.22
Ramanathapuram,2021-04,2218.53,554.63,332.78,221.85,443.71,443.71,221.85
Ramanathapuram,2021-05,1724.58,431.14,258.69,172.46,344.92,344.92,172.46
Ramanathapuram,2021-06,1730.78,432.69,259.62,173.08,346.16,346.16,173.08
Ramanathapuram,2021-07,1214.58,303.64,182.19,121.46,242.92,242.92,121.46
Ramanathapuram,2021-08,1640.51,410.13,246.08,164.05,328.1,328.1,164.05
Ramanathapuram,2021-09,1845.7,461.42,276.85,184.57,369.14,369.14,184.57
Ramanathapuram,2021-10,1654.79,413.7,248.22,165.48,330.96,330.96,165.48
Ramanathapuram,2021-11,1701.83,425.46,255.27,170.18,340.37,340.37,170.18
Ramanathapuram,2021-12,2002.7,500.68,300.41,200.27,400.54,400.54,200.27
Ramanathapuram,2022-01,1358.87,339.72,203.83,135.89,271.77,271.77,135.89
Ramanathapuram,2022-02,1282.36,320.59,192.35,128.24,256.47,256.47,128.24
Ramanathapuram,2022-03,1196.12,299.03,179.42,119.61,239.22,239.22,119.61
Ramanathapuram,2022-04,1771.33,442.83,265.7,177.13,354.27,354.27,177.13
Ramanathapuram,2022-05,1924.12,481.03,288.62,192.41,384.82,384.82,192.41
Ramanathapuram,2022-06,1577.28,394.32,236.59,157.73,315.46,315.46,157.73
Ramanathapuram,2022-07,1251.91,312.98,187.79,125.19,250.38,250.38,125.19
Ramanathapuram,2022-08,1772.11,443.03,265.82,177.21,354.42,354.42,177.21
Ramanathapuram,2022-09,1969.64,492.41,295.45,196.96,393.93,393.93,196.96
Ramanathapuram,2022-10,1944.23,486.06,291.63,194.42,388.85,388.85,194.42
Ramanathapuram,2022-11,2403.53,600.88,360.53,240.35,480.71,480.71,240.35
Ramanathapuram,2022-12,1559.9,389.98,233.99,155.99,311.98,311.98,155.99
Ramanathapuram,2023-01,2173.77,543.44,326.07,217.38,434.75,434.75,217.38
Ramanathapuram,2023-02,1685.02,421.25,252.75,168.5,337.0,337.0,168.5
Ramanathapuram,2023-03,1947.88,486.97,292.18,194.79,389.58,389.58,194.79
Ramanathapuram,2023-04,2285.63,571.41,342.84,228.56,457.13,457.13,228.56
Ramanathapuram,2023-05,2283.57,570.89,342.54,228.36,456.71,456.71,228.36
Ramanathapuram,2023-06,1423.7,355.92,213.55,142.37,284.74,284.74,142.37
Ramanathapuram,2023-07,2068.09,517.02,310.21,206.81,413.62,413.62,206.81
Ramanathapuram,2023-08,1385.81,346.45,207.87,138.58,277.16,277.16,138.58
Ramanathapuram,2023-09,1960.38,490.1,294.06,196.04,392.08,392.08,196.04
Ramanathapuram,2023-10,2217.59,554.4,332.64,221.76,443.52,443.52,221.76
Ramanathapuram,2023-11,1510.2,377.55,226.53,151.02,302.04,302.04,151.02
Ramanathapuram,2023-12,1645.79,411.45,246.87,164.58,329.16,329.16,164.58
Ramanathapuram,2024-01,2360.29,590.07,354.04,236.03,472.06,472.06,236.03
Ramanathapuram,2024-02,1269.94,317.49,190.49,126.99,253.99,253.99,126.99
Ramanathapuram,2024-03,1570.63,392.66,235.59,157.06,314.13,314.13,157.06
Ramanathapuram,2024-04,1852.92,463.23,277.94,185.29,370.58,370.58,185.29
Ramanathapuram,2024-05,1735.87,433.97,260.38,173.59,347.17,347.17,173.59
Ramanathapuram,2024-06,1321.03,330.26,198.15,132.1,264.21,264.21,132.1
Ramanathapuram,2024-07,2140.15,535.04,321.02,214.01,428.03,428.03,214.01
Ramanathapuram,2024-08,1330.13,332.53,199.52,133.01,266.03,266.03,133.01
Ramanathapuram,2024-09,2346.87,586.72,352.03,234.69,469.37,469.37,234.69
Ramanathapuram,2024-10,2673.06,668.26,400.96,267.31,534.61,534.61,267.31
Ramanathapuram,2024-11,2625.73,656.43,393.86,262.57,525.15,525.15,262.57
Ramanathapuram,2024-12,1366.16,341.54,204.92,136.62,273.23,273.23,136.62
Ranipet,2018-01,1369.38,342.35,205.41,136.94,273.88,273.88,136.94
Ranipet,2018-02,1295.63,323.91,194.34,129.56,259.13,259.13,129.56
Ranipet,2018-03,1109.94,277.48,166.49,110.99,221.99,221.99,110.99
Ranipet,2018-04,1093.26,273.31,163.99,109.33,218.65,218.65,109.33
Ranipet,2018-05,1536.81,384.2,230.52,153.68,307.36,307.36,153.68
Ranipet,2018-06,1739.66,434.91,260.95,173.97,347.93,347.93,173.97
Ranipet,2018-07,1329.14,332.28,199.37,132.91,265.83,265.83,132.91
Ranipet,2018-08,1096.08,274.02,164.41,109.61,219.22,219.22,109.61
Ranipet,2018-09,1860.25,465.06,279.04,186.02,372.05,372.05,186.02
Ranipet,2018-10,1472.67,368.17,220.9,147.27,294.53,294.53,147.27
Ranipet,2018-11,2250.1,562.52,337.51,225.01,450.02,450.02,225.01
Ranipet,2018-12,1500.51,375.13,225.08,150.05,300.1,300.1,150.05
Ranipet,2019-01,1724.35,431.09,258.65,172.43,344.87,344.87,172.43
Ranipet,2019-02,1704.95,426.24,255.74,170.49,340.99,340.99,170.49
Ranipet,2019-03,1194.53,298.63,179.18,119.45,238.91,238.91,119.45
Ranipet,2019-04,1094.63,273.66,164.19,109.46,218.93,218.93,109.46
Ranipet,2019-05,2097.06,524.27,314.56,209.71,419.41,419.41,209.71
Ranipet,2019-06,1033.23,258.31,154.99,103.32,206.65,206.65,103.32
Ranipet,2019-07,1765.18,441.29,264.78,176.52,353.04,353.04,176.52
Ranipet,2019-08,1700.64,425.16,255.1,170.06,340.13,340.13,170.06
Ranipet,2019-09,1354.1,338.53,203.12,135.41,270.82,270.82,135.41
Ranipet,2019-10,1733.6,433.4,260.04,173.36,346.72,346.72,173.36
Ranipet,2019-11,2014.94,503.73,302.24,201.49,402.99,402.99,201.49
Ranipet,2019-12,1654.2,413.55,248.13,165.42,330.84,330.84,165.42
Ranipet,2020-01,1226.46,306.62,183.97,122.65,245.29,245.29,122.65
Ranipet,2020-02,1369.8,342.45,205.47,136.98,273.96,273.96,136.98
Ranipet,2020-03,1361.22,340.3,204.18,136.12,272.24,272.24,136.12
Ranipet,2020-04,1178.08,294.52,176.71,117.81,235.62,235.62,117.81
Ranipet,2020-05,1975.45,493.86,296.32,197.55,395.09,395.09,197.55
Ranipet,2020-06,1644.18,411.04,246.63,164.42,328.84,328.84,164.42
Ranipet,2020-07,1850.96,462.74,277.64,185.1,370.19,370.19,185.1
Ranipet,2020-08,1491.06,372.77,223.66,149.11,298.21,298.21,149.11
Ranipet,2020-09,1700.59,425.15,255.09,170.06,340.12,340.12,170.06
Ranipet,2020-10,2034.92,508.73,305.24,203.49,406.98,406.98,203.49
Ranipet,2020-11,1453.22,363.31,217.98,145.32,290.64,290.64,145.32
Ranipet,2020-12,1312.77,328.19,196.91,131.28,262.55,262.55,131.28
Ranipet,2021-01,2029.1,507.28,304.37,202.91,405.82,405.82,202.91
Ranipet,2021-02,1051.01,262.75,157.65,105.1,210.2,210.2,105.1
Ranipet,2021-03,2106.61,526.65,315.99,210.66,421.32,421.32,210.66
Ranipet,2021-04,1785.14,446.28,267.77,178.51,357.03,357.03,178.51
Ranipet,2021-05,1427.34,356.84,214.1,142.73,285.47,285.47,142.73
Ranipet,2021-06,1615.13,403.78,242.27,161.51,323.03,323.03,161.51
Ranipet,2021-07,1748.53,437.13,262.28,174.85,349.71,349.71,174.85
Ranipet,2021-08,2141.46,535.37,321.22,214.15,428.29,428.29,214.15
Ranipet,2021-09,2094.18,523.55,314.13,209.42,418.84,418.84,209.42
Ranipet,2021-10,1800.58,450.14,270.09,180.06,360.12,360.12,180.06
Ranipet,2021-11,1269.97,317.49,190.5,127.0,253.99,253.99,127.0
Ranipet,2021-12,1090.26,272.56,163.54,109.03,218.05,218.05,109.03
Ranipet,2022-01,1374.97,343.74,206.24,137.5,274.99,274.99,137.5
Ranipet,2022-02,1887.67,471.92,283.15,188.77,377.53,377.53,188.77
Ranipet,2022-03,1580.14,395.04,237.02,158.01,316.03,316.03,158.01
Ranipet,2022-04,1824.39,456.1,273.66,182.44,364.88,364.88,182.44
Ranipet,2022-05,1190.33,297.58,178.55,119.03,238.07,238.07,119.03
Ranipet,2022-06,1244.62,311.15,186.69,124.46,248.92,248.92,124.46
Ranipet,2022-07,1741.11,435.28,261.17,174.11,348.22,348.22,174.11
Ranipet,2022-08,1699.64,424.91,254.95,169.96,339.93,339.93,169.96
Ranipet,2022-09,1765.65,441.41,264.85,176.57,353.13,353.13,176.57
Ranipet,2022-10,2468.03,617.01,370.2,246.8,493.61,493.61,246.8
Ranipet,2022-11,1495.02,373.75,224.25,149.5,299.0,299.0,149.5
Ranipet,2022-12,2058.5,514.63,308.78,205.85,411.7,411.7,205.85
Ranipet,2023-01,1445.82,361.46,216.87,144.58,289.16,289.16,144.58
Ranipet,2023-02,1654.79,413.7,248.22,165.48,330.96,330.96,165.48
Ranipet,2023-03,1912.39,478.1,286.86,191.24,382.48,382.48,191.24
Ranipet,2023-04,1546.48,386.62,231.97,154.65,309.3,309.3,154.65
Ranipet,2023-05,1729.25,432.31,259.39,172.92,345.85,345.85,172.92
Ranipet,2023-06,1274.33,318.58,191.15,127.43,254.87,254.87,127.43
Ranipet,2023-07,1293.51,323.38,194.03,129.35,258.7,258.7,129.35
Ranipet,2023-08,1476.37,369.09,221.46,147.64,295.27,295.27,147.64
Ranipet,2023-09,1706.78,426.69,256.02,170.68,341.36,341.36,170.68
Ranipet,2023-10,1658.42,414.61,248.76,165.84,331.68,331.68,165.84
Ranipet,2023-11,1669.62,417.41,250.44,166.96,333.92,333.92,166.96
Ranipet,2023-12,2199.85,549.96,329.98,219.99,439.97,439.97,219.99
Ranipet,2024-01,1547.48,386.87,232.12,154.75,309.5,309.5,154.75
Ranipet,2024-02,2090.88,522.72,313.63,209.09,418.18,418.18,209.09
Ranipet,2024-03,1210.45,302.61,181.57,121.04,242.09,242.09,121.04
Ranipet,2024-04,1474.0,368.5,221.1,147.4,294.8,294.8,147.4
Ranipet,2024-05,1860.28,465.07,279.04,186.03,372.06,372.06,186.03
Ranipet,2024-06,991.86,247.97,148.78,99.19,198.37,198.37,99.19
Ranipet,2024-07,1135.31,283.83,170.3,113.53,227.06,227.06,113.53
Ranipet,2024-08,1455.87,363.97,218.38,145.59,291.17,291.17,145.59
Ranipet,2024-09,2126.78,531.7,319.02,212.68,425.36,425.36,212.68
Ranipet,2024-10,1988.44,497.11,298.27,198.84,397.69,397.69,198.84
Ranipet,2024-11,1609.0,402.25,241.35,160.9,321.8,321.8,160.9
Ranipet,2024-12,1166.38,291.59,174.96,116.64,233.28,233.28,116.64
Salem,2018-01,4910.09,1227.52,736.51,491.01,982.02,982.02,491.01
Salem,2018-02,3008.09,752.02,451.21,300.81,601.62,601.62,300.81
Salem,2018-03,5636.21,1409.05,845.43,563.62,1127.24,1127.24,563.62
Salem,2018-04,3184.47,796.12,477.67,318.45,636.89,636.89,318.45
Salem,2018-05,5210.67,1302.67,781.6,521.07,1042.13,1042.13,521.07
Salem,2018-06,3676.44,919.11,551.47,367.64,735.29,735.29,367.64
Salem,2018-07,4716.34,1179.08,707.45,471.63,943.27,943.27,471.63
Salem,2018-08,3779.94,944.98,566.99,377.99,755.99,755.99,377.99
Salem,2018-09,4673.22,1168.31,700.98,467.32,934.64,934.64,467.32
Salem,2018-10,6451.04,1612.76,967.66,645.1,1290.21,1290.21,645.1
Salem,2018-11,4402.23,1100.56,660.34,440.22,880.45,880.45,440.22
Salem,2018-12,3875.06,968.76,581.26,387.51,775.01,775.01,387.51
Salem,2019-01,3886.11,971.53,582.92,388.61,777.22,777.22,388.61
Salem,2019-02,4702.86,1175.72,705.43,470.29,940.57,940.57,470.29
Salem,2019-03,4256.27,1064.07,638.44,425.63,851.25,851.25,425.63
Salem,2019-04,3097.71,774.43,464.66,309.77,619.54,619.54,309.77
Salem,2019-05,5093.34,1273.34,764.0,509.33,1018.67,1018.67,509.33
Salem,2019-06,4012.47,1003.12,601.87,401.25,802.49,802.49,401.25
Salem,2019-07,2781.86,695.47,417.28,278.19,556.37,556.37,278.19
Salem,2019-08,3436.21,859.05,515.43,343.62,687.24,687.24,343.62
Salem,2019-09,2993.38,748.34,449.01,299.34,598.68,598.68,299.34
Salem,2019-10,6264.54,1566.14,939.68,626.45,1252.91,1252.91,626.45
Salem,2019-11,3898.1,974.53,584.72,389.81,779.62,779.62,389.81
Salem,2019-12,5052.47,1263.12,757.87,505.25,1010.49,1010.49,505.25
Salem,2020-01,5738.62,1434.66,860.79,573.86,1147.72,1147.72,573.86
Salem,2020-02,3891.36,972.84,583.7,389.14,778.27,778.27,389.14
Salem,2020-03,4932.7,1233.17,739.9,493.27,986.54,986.54,493.27
Salem,2020-04,3969.53,992.38,595.43,396.95,793.91,793.91,396.95
Salem,2020-05,4406.92,1101.73,661.04,440.69,881.38,881.38,440.69
Salem,2020-06,3929.34,982.33,589.4,392.93,785.87,785.87,392.93
Salem,2020-07,5178.76,1294.69,776.81,517.88,1035.75,1035.75,517.88
Salem,2020-08,4919.15,1229.79,737.87,491.92,983.83,983.83,491.92
Salem,2020-09,2865.11,716.28,429.77,286.51,573.02,573.02,286.51
Salem,2020-10,6024.87,1506.22,903.73,602.49,1204.97,1204.97,602.49
Salem,2020-11,6446.34,1611.59,966.95,644.63,1289.27,1289.27,644.63
Salem,2020-12,3851.39,962.85,577.71,385.14,770.28,770.28,385.14
Salem,2021-01,5013.28,1253.32,751.99,501.33,1002.66,1002.66,501.33
Salem,2021-02,4149.36,1037.34,622.4,414.94,829.87,829.87,414.94
Salem,2021-03,3088.52,772.13,463.28,308.85,617.7,617.7,308.85
Salem,2021-04,4629.38,1157.34,694.41,462.94,925.88,925.88,462.94
Salem,2021-05,3300.48,825.12,495.07,330.05,660.1,660.1,330.05
Salem,2021-06,4373.89,1093.47,656.08,437.39,874.78,874.78,437.39
Salem,2021-07,3936.39,984.1,590.46,393.64,787.28,787.28,393.64
Salem,2021-08,3626.71,906.68,544.01,362.67,725.34,725.34,362.67
Salem,2021-09,4132.06,1033.02,619.81,413.21,826.41,826.41,413.21
Salem,2021-10,5103.49,1275.87,765.52,510.35,1020.7,1020.7,510.35
Salem,2021-11,4386.7,1096.68,658.01,438.67,877.34,877.34,438.67
Salem,2021-12,5313.97,1328.49,797.1,531.4,1062.79,1062.79,531.4
Salem,2022-01,3651.82,912.95,547.77,365.18,730.36,730.36,365.18
Salem,2022-02,3883.07,970.77,582.46,388.31,776.61,776.61,388.31
Salem,2022-03,4261.93,1065.48,639.29,426.19,852.39,852.39,426.19
Salem,2022-04,2992.91,748.23,448.94,299.29,598.58,598.58,299.29
Salem,2022-05,5481.36,1370.34,822.2,548.14,1096.27,1096.27,548.14
Salem,2022-06,4258.22,1064.56,638.73,425.82,851.64,851.64,425.82
Salem,2022-07,4575.06,1143.76,686.26,457.51,915.01,915.01,457.51
Salem,2022-08,5527.37,1381.84,829.11,552.74,1105.47,1105.47,552.74
Salem,2022-09,5244.08,1311.02,786.61,524.41,1048.82,1048.82,524.41
Salem,2022-10,4521.76,1130.44,678.26,452.18,904.35,904.35,452.18
Salem,2022-11,4250.41,1062.6,637.56,425.04,850.08,850.08,425.04
Salem,2022-12,5394.21,1348.55,809.13,539.42,1078.84,1078.84,539.42
Salem,2023-01,3205.68,801.42,480.85,320.57,641.14,641.14,320.57
Salem,2023-02,3254.45,813.61,488.17,325.45,650.89,650.89,325.45
Salem,2023-03,4192.16,1048.04,628.82,419.22,838.43,838.43,419.22
Salem,2023-04,4312.85,1078.21,646.93,431.28,862.57,862.57,431.28
Salem,2023-05,4015.11,1003.78,602.27,401.51,803.02,803.02,401.51
Salem,2023-06,2896.93,724.23,434.54,289.69,579.39,579.39,289.69
Salem,2023-07,4269.33,1067.33,640.4,426.93,853.87,853.87,426.93
Salem,2023-08,3071.45,767.86,460.72,307.15,614.29,614.29,307.15
Salem,2023-09,4535.49,1133.87,680.32,453.55,907.1,907.1,453.55
Salem,2023-10,6175.56,1543.89,926.33,617.56,1235.11,1235.11,617.56
Salem,2023-11,5486.5,1371.63,822.98,548.65,1097.3,1097.3,548.65
Salem,2023-12,5954.62,1488.65,893.19,595.46,1190.92,1190.92,595.46
Salem,2024-01,4013.49,1003.37,602.02,401.35,802.7,802.7,401.35
Salem,2024-02,5566.92,1391.73,835.04,556.69,1113.38,1113.38,556.69
Salem,2024-03,3528.62,882.15,529.29,352.86,705.72,705.72,352.86
Salem,2024-04,5013.84,1253.46,752.08,501.38,1002.77,1002.77,501.38
Salem,2024-05,4851.85,1212.96,727.78,485.19,970.37,970.37,485.19
Salem,2024-06,3108.05,777.01,466.21,310.81,621.61,621.61,310.81
Salem,2024-07,5271.03,1317.76,790.65,527.1,1054.21,1054.21,527.1
Salem,2024-08,5338.91,1334.73,800.84,533.89,1067.78,1067.78,533.89
Salem,2024-09,3286.39,821.6,492.96,328.64,657.28,657.28,328.64
Salem,2024-10,3959.86,989.97,593.98,395.99,791.97,791.97,395.99
Salem,2024-11,6452.86,1613.22,967.93,645.29,1290.57,1290.57,645.29
Salem,2024-12,5189.12,1297.28,778.37,518.91,1037.82,1037.82,518.91
Sivaganga,2018-01,1562.52,390.63,234.38,156.25,312.5,312.5,156.25
Sivaganga,2018-02,1924.26,481.07,288.64,192.43,384.85,384.85,192.43
Sivaganga,2018-03,1388.49,347.12,208.27,138.85,277.7,277.7,138.85
Sivaganga,2018-04,1527.81,381.95,229.17,152.78,305.56,305.56,152.78
Sivaganga,2018-05,2085.0,521.25,312.75,208.5,417.0,417.0,208.5
Sivaganga,2018-06,1488.62,372.16,223.29,148.86,297.72,297.72,148.86
Sivaganga,2018-07,1776.61,444.15,266.49,177.66,355.32,355.32,177.66
Sivaganga,2018-08,1466.78,366.7,220.02,146.68,293.36,293.36,146.68
Sivaganga,2018-09,1620.75,405.19,243.11,162.08,324.15,324.15,162.08
Sivaganga,2018-10,1381.34,345.34,207.2,138.13,276.27,276.27,138.13
Sivaganga,2018-11,1459.91,364.98,218.99,145.99,291.98,291.98,145.99
Sivaganga,2018-12,1520.18,380.05,228.03,152.02,304.04,304.04,152.02
Sivaganga,2019-01,1485.38,371.35,222.81,148.54,297.08,297.08,148.54
Sivaganga,2019-02,1850.5,462.63,277.58,185.05,370.1,370.1,185.05
Sivaganga,2019-03,2044.36,511.09,306.65,204.44,408.87,408.87,204.44
Sivaganga,2019-04,1600.43,400.11,240.06,160.04,320.09,320.09,160.04
